RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH2	952	153564984	7	8.160327	37664450	1.858516e-07	2.166586e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH30	1076	65011902	5	5.453249	14503322	3.447486e-07	3.76e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH31	1105	2334427902	153	166.3465	629642434	2.429951e-07	2.64192e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH32	1119	151223086	7	7.857575	35036068	1.997941e-07	2.24271e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH33	1075	856395376	49	49.67985	223281166	2.194542e-07	2.224991e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH34	1024	1078413362	63	67.70767	287420464	2.191911e-07	2.355701e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH35	1091	254838848	20	20.61497	62202192	3.215321e-07	3.314188e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH37	997	910074730	45	47.2963	242699796	1.854142e-07	1.948757e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH39	982	1184832990	65	67.39815	315113592	2.062748e-07	2.138852e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH3	1090	170692888	12	12.1899	40608246	2.955065e-07	3.001828e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH41	1189	3258209408	219	238.5165	881182230	2.485298e-07	2.706779e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH42	1131	1449154394	90	96.23304	377408238	2.384686e-07	2.549839e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH44	1121	4229321554	268	287.5657	1155692844	2.318955e-07	2.488254e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH49	977	2094124932	107	111.9677	579272098	1.847146e-07	1.932903e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH50	1158	2337682204	152	158.9108	624395784	2.434353e-07	2.545034e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH51	1011	2027509598	95	102.9542	536244216	1.771581e-07	1.919912e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH52	1151	3727589034	214	227.3452	1013942894	2.110573e-07	2.242189e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH55	1067	434887192	14	15.18024	100210194	1.397063e-07	1.51484e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH56	1052	3588315088	207	224.8335	987165850	2.096912e-07	2.277566e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH57	1159	578879412	33	35.77106	148578630	2.221046e-07	2.407551e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH58	954	288540714	22	22.82297	73233728	3.00408e-07	3.116456e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH59	1044	2321668436	134	142.5287	615283264	2.177859e-07	2.316472e-07
RESULT	Shearwater_calls_FDR0.95_all_muts.txt	BMH5	1102	218220890	15	16.22038	52551588	2.854338e-07	3.086563e-07
